date,channel,daypart,impressions,clicks,conversions,spend,cvr
2026-01-27,paid_social,evening,185749,3453,58,1437.56,0.01706
2026-01-27,paid_social,late_night,23786,408,3,241.53,0.00867
2026-01-27,paid_social,midday,110340,2036,22,1040.72,0.01121
2026-01-27,paid_social,morning,87626,1574,16,845.76,0.01077
2026-01-27,paid_social,prime,51596,841,12,468.94,0.01536
2026-01-27,programmatic_display,afternoon,121453,610,11,769.17,0.01962
2026-01-27,programmatic_display,early_morning,46871,231,3,331.5,0.01594
2026-01-27,programmatic_display,evening,114845,570,11,697.31,0.0203
2026-01-27,programmatic_display,late_night,21381,116,1,145.93,0.01099
2026-01-27,programmatic_display,midday,116835,634,12,681.31,0.02014
2026-01-27,programmatic_display,morning,67224,323,6,549.87,0.019
2026-01-27,programmatic_display,prime,37371,192,3,257.72,0.01869
2026-01-27,youtube,afternoon,50202,425,12,684.7,0.03023
2026-01-27,youtube,early_morning,15566,179,3,248.4,0.02033
2026-01-27,youtube,evening,47655,509,15,871.6,0.03034
2026-01-27,youtube,late_night,9857,92,2,139.13,0.02647
2026-01-27,youtube,midday,41009,468,13,740.1,0.02912
2026-01-27,youtube,morning,35575,302,8,440.91,0.02659
2026-01-27,youtube,prime,27935,273,9,425.2,0.03447
2026-01-28,ctv,afternoon,7685,22,3,274.84,0.16839
2026-01-28,ctv,early_morning,2041,5,0,76.73,0.09665
2026-01-28,ctv,evening,14934,42,8,574.95,0.21304
2026-01-28,ctv,late_night,4670,15,2,133.72,0.13866
2026-01-28,ctv,midday,6289,19,2,188.15,0.13758
2026-01-28,ctv,morning,4427,11,1,151.46,0.13072
2026-01-28,ctv,prime,13027,41,8,435.56,0.2032
2026-01-28,paid_search,afternoon,34354,1303,31,969.66,0.02386
2026-01-28,paid_search,early_morning,19880,746,14,564.39,0.02009
2026-01-28,paid_search,evening,17076,739,17,415.24,0.02376
2026-01-28,paid_search,late_night,7795,258,9,222.65,0.03833
2026-01-28,paid_search,midday,33022,1192,27,913.83,0.02328
2026-01-28,paid_search,morning,32620,1252,29,950.11,0.02365
2026-01-28,paid_search,prime,6863,341,14,211.31,0.04287
2026-01-28,paid_social,afternoon,111361,1706,22,1181.04,0.01339
2026-01-28,paid_social,early_morning,30415,532,4,375.83,0.00852
2026-01-28,paid_social,evening,109014,1993,30,1217.27,0.0154
2026-01-28,paid_social,late_night,17711,327,2,181.69,0.00815
2026-01-28,paid_social,midday,87643,1691,18,781.5,0.01111
2026-01-28,paid_social,morning,71427,1329,16,672.8,0.01259
2026-01-28,paid_social,prime,36043,713,9,432.32,0.01351
2026-01-28,programmatic_display,afternoon,108524,564,11,824.49,0.02123
2026-01-28,programmatic_display,early_morning,43029,205,3,295.72,0.01623
2026-01-28,programmatic_display,evening,100922,564,10,730.84,0.01838
2026-01-28,programmatic_display,late_night,18957,94,0,132.51,0.01011
2026-01-28,programmatic_display,midday,98027,531,9,670.24,0.01817
2026-01-28,programmatic_display,morning,63154,339,5,457.46,0.01753
2026-01-28,programmatic_display,prime,39674,189,2,248.06,0.01505
2026-01-28,youtube,afternoon,44037,457,12,555.66,0.02697
2026-01-28,youtube,early_morning,12967,139,2,196.48,0.01844
2026-01-28,youtube,evening,51247,536,16,650.09,0.0311
2026-01-28,youtube,late_night,8942,92,1,109.94,0.02087
2026-01-28,youtube,midday,37232,305,8,547.09,0.02643
2026-01-28,youtube,morning,31042,293,7,382.03,0.02654
2026-01-28,youtube,prime,24397,250,7,322.08,0.03117
2026-01-29,ctv,afternoon,12859,39,6,337.49,0.17869
2026-01-29,ctv,early_morning,3259,9,0,88.02,0.09705
2026-01-29,ctv,evening,21257,61,11,582.12,0.18129
2026-01-29,ctv,late_night,6538,20,2,181.14,0.13697
2026-01-29,ctv,midday,8848,26,3,239.81,0.13389
2026-01-29,ctv,morning,7288,20,2,204.14,0.13814
2026-01-29,ctv,prime,18880,62,12,549.68,0.19424
2026-01-29,paid_search,afternoon,43509,1660,40,1122.14,0.0247
2026-01-29,paid_search,early_morning,25195,1023,19,656.9,0.01906
2026-01-29,paid_search,evening,21041,818,21,584.0,0.02629
2026-01-29,paid_search,late_night,9416,364,12,258.48,0.03552
2026-01-29,paid_search,midday,42997,1538,37,1189.04,0.02409
2026-01-29,paid_search,morning,46427,1871,45,1039.47,0.0245
2026-01-29,paid_search,prime,11017,424,16,272.04,0.0398
2026-01-29,paid_social,afternoon,119320,2281,29,1391.25,0.01302
2026-01-29,paid_social,early_morning,37041,609,6,369.25,0.00989
2026-01-29,paid_social,evening,130971,2416,34,1349.71,0.01409
2026-01-29,paid_social,late_night,20757,320,2,241.07,0.0075
2026-01-29,paid_social,midday,89281,1356,15,1001.25,0.01157
2026-01-29,paid_social,morning,66158,1314,15,769.62,0.0119
2026-01-29,paid_social,prime,40500,859,13,429.74,0.01582
2026-01-29,programmatic_display,afternoon,126524,514,10,774.47,0.01965
2026-01-29,programmatic_display,early_morning,45269,233,2,324.08,0.01284
2026-01-29,programmatic_display,evening,118079,513,9,603.17,0.01922
2026-01-29,programmatic_display,late_night,22846,104,1,119.03,0.01189
2026-01-29,programmatic_display,midday,135699,664,11,596.23,0.01725
2026-01-29,programmatic_display,morning,79324,422,5,506.47,0.01398
2026-01-29,programmatic_display,prime,43203,191,3,244.89,0.01783
2026-01-29,youtube,afternoon,49541,430,10,677.85,0.02358
2026-01-29,youtube,early_morning,15431,139,3,220.8,0.02356
2026-01-29,youtube,evening,43300,423,13,732.82,0.03191
2026-01-29,youtube,late_night,8049,69,1,142.29,0.0244
2026-01-29,youtube,midday,38923,435,11,650.29,0.0257
2026-01-29,youtube,morning,30412,318,7,484.89,0.02436
2026-01-29,youtube,prime,24956,250,7,412.3,0.03156
2026-01-30,ctv,afternoon,11768,35,5,362.61,0.14647
2026-01-30,ctv,early_morning,3393,12,1,91.94,0.10076
2026-01-30,ctv,evening,22842,61,13,694.3,0.22086
2026-01-30,ctv,late_night,6853,19,2,185.87,0.15005
2026-01-30,ctv,midday,8436,18,2,216.85,0.16366
2026-01-30,ctv,morning,7347,21,3,207.4,0.14713
2026-01-30,ctv,prime,21434,64,12,571.22,0.19219
2026-01-30,paid_search,afternoon,46255,1802,45,1081.42,0.02537
2026-01-30,paid_search,early_morning,26758,1032,19,627.02,0.01887
2026-01-30,paid_search,evening,23317,871,23,560.09,0.02716
2026-01-30,paid_search,late_night,10221,447,17,250.22,0.03945
2026-01-30,paid_search,midday,46305,1730,45,1185.11,0.02632
2026-01-30,paid_search,morning,52838,1718,39,1051.16,0.02306
2026-01-30,paid_search,prime,11324,494,20,252.36,0.04059
2026-01-30,paid_social,afternoon,124566,2504,35,1281.8,0.01431
2026-01-30,paid_social,early_morning,36398,642,5,385.16,0.00812
2026-01-30,paid_social,evening,125953,2156,31,1350.8,0.01445
2026-01-30,paid_social,late_night,24380,434,4,223.79,0.00939
2026-01-30,paid_social,midday,96722,1753,23,939.23,0.01319
2026-01-30,paid_social,morning,79524,1627,20,874.43,0.01282
2026-01-30,paid_social,prime,45311,909,12,418.41,0.01401
2026-01-30,programmatic_display,afternoon,138127,750,14,966.48,0.01997
2026-01-30,programmatic_display,early_morning,43191,250,3,340.87,0.01394
2026-01-30,programmatic_display,evening,95745,485,9,801.87,0.01859
2026-01-30,programmatic_display,late_night,20563,96,0,149.5,0.00863
2026-01-30,programmatic_display,midday,109875,551,10,820.21,0.0188
2026-01-30,programmatic_display,morning,66191,325,5,537.08,0.01777
2026-01-30,programmatic_display,prime,40091,222,4,282.89,0.01807
2026-01-30,youtube,afternoon,62789,628,17,792.97,0.02781
2026-01-30,youtube,early_morning,21446,214,4,274.6,0.02017
2026-01-30,youtube,evening,72752,734,24,881.94,0.03374
2026-01-30,youtube,late_night,11861,110,2,162.85,0.02472
2026-01-30,youtube,midday,59820,589,15,712.13,0.02701
2026-01-30,youtube,morning,42675,426,12,569.73,0.02862
2026-01-30,youtube,prime,38123,383,12,525.2,0.03351
2026-01-31,ctv,afternoon,7534,19,3,261.01,0.16035
2026-01-31,ctv,early_morning,2078,5,0,74.69,0.1253
2026-01-31,ctv,evening,16933,49,9,542.79,0.20143
2026-01-31,ctv,late_night,4042,10,1,144.78,0.15607
2026-01-31,ctv,midday,5504,15,2,213.09,0.14067
2026-01-31,ctv,morning,4813,14,1,178.57,0.13708
2026-01-31,ctv,prime,12818,38,8,417.57,0.2221
2026-01-31,paid_search,afternoon,40663,1494,40,974.23,0.02678
2026-01-31,paid_search,early_morning,25495,1059,21,552.79,0.01987
2026-01-31,paid_search,evening,20564,720,17,507.14,0.02389
2026-01-31,paid_search,late_night,9069,342,11,227.22,0.03497
2026-01-31,paid_search,midday,40326,2085,45,982.96,0.02183
2026-01-31,paid_search,morning,41690,1429,40,1145.3,0.02818
2026-01-31,paid_search,prime,9520,443,16,201.74,0.03645
2026-01-31,paid_social,afternoon,85359,1545,19,1108.18,0.01236
2026-01-31,paid_social,early_morning,25573,449,4,290.03,0.00943
2026-01-31,paid_social,evening,94708,1676,27,1171.85,0.01667
2026-01-31,paid_social,late_night,15538,264,2,177.13,0.00834
2026-01-31,paid_social,midday,68091,1176,13,835.45,0.01112
2026-01-31,paid_social,morning,47435,694,7,643.2,0.01146
2026-01-31,paid_social,prime,29572,510,6,363.02,0.013
2026-01-31,programmatic_display,afternoon,105056,480,10,558.26,0.02136
2026-01-31,programmatic_display,early_morning,35904,164,2,221.12,0.01445
2026-01-31,programmatic_display,evening,76679,403,7,556.89,0.01835
2026-01-31,programmatic_display,late_night,17510,88,0,98.85,0.01072
2026-01-31,programmatic_display,midday,90451,504,9,537.82,0.01904
2026-01-31,programmatic_display,morning,63826,367,6,356.88,0.01686
2026-01-31,programmatic_display,prime,33047,190,3,230.27,0.01691
2026-01-31,youtube,afternoon,34829,320,9,658.95,0.0284
2026-01-31,youtube,early_morning,11012,107,1,201.94,0.01853
2026-01-31,youtube,evening,39647,367,10,621.31,0.0299
2026-01-31,youtube,late_night,6909,83,2,115.82,0.02516
2026-01-31,youtube,midday,32431,349,9,505.67,0.02699
2026-01-31,youtube,morning,22015,230,5,431.16,0.02189
2026-01-31,youtube,prime,19557,206,5,309.58,0.02862
2026-02-01,ctv,afternoon,6822,20,3,260.59,0.19379
2026-02-01,ctv,early_morning,2061,6,0,70.59,0.09536
2026-02-01,ctv,evening,16148,51,11,537.63,0.22725
2026-02-01,ctv,late_night,4064,14,1,137.38,0.12517
2026-02-01,ctv,midday,5455,15,2,210.06,0.15696
2026-02-01,ctv,morning,4384,11,1,153.11,0.1566
2026-02-01,ctv,prime,11280,33,6,423.71,0.20366
2026-02-01,paid_search,afternoon,25847,920,20,838.89,0.02241
2026-02-01,paid_search,early_morning,18066,708,13,467.04,0.01959
2026-02-01,paid_search,evening,12834,492,12,395.92,0.02555
2026-02-01,paid_search,late_night,6525,258,9,193.23,0.03514
2026-02-01,paid_search,midday,26686,949,26,877.91,0.02779
2026-02-01,paid_search,morning,28230,1039,26,862.94,0.02561
2026-02-01,paid_search,prime,6410,234,9,182.0,0.03873
2026-02-01,paid_social,afternoon,95772,1615,22,954.36,0.01376
2026-02-01,paid_social,early_morning,24001,412,4,250.56,0.01049
2026-02-01,paid_social,evening,86591,1624,23,1026.3,0.01421
2026-02-01,paid_social,late_night,17276,292,2,160.53,0.00754
2026-02-01,paid_social,midday,73304,1327,14,711.5,0.01119
2026-02-01,paid_social,morning,51530,999,12,611.26,0.01229
2026-02-01,paid_social,prime,30104,550,7,290.91,0.01348
2026-02-01,programmatic_display,afternoon,103291,525,11,800.04,0.02258
2026-02-01,programmatic_display,early_morning,39342,194,2,301.67,0.01252
2026-02-01,programmatic_display,evening,90846,444,8,655.08,0.01992
2026-02-01,programmatic_display,late_night,17401,99,1,128.77,0.01084
2026-02-01,programmatic_display,midday,83692,376,7,658.15,0.01895
2026-02-01,programmatic_display,morning,56648,262,4,424.19,0.01834
2026-02-01,programmatic_display,prime,37801,199,3,253.98,0.01661
2026-02-01,youtube,afternoon,37007,313,7,606.46,0.02416
2026-02-01,youtube,early_morning,13076,133,2,172.49,0.02009
2026-02-01,youtube,evening,42123,463,14,643.66,0.03075
2026-02-01,youtube,late_night,7498,78,1,98.75,0.02531
2026-02-01,youtube,midday,35709,330,8,547.1,0.02627
2026-02-01,youtube,morning,28600,350,9,342.29,0.02719
2026-02-01,youtube,prime,24269,253,8,308.07,0.03494
2026-02-02,ctv,afternoon,9586,26,4,257.88,0.15621
2026-02-02,ctv,early_morning,2482,7,0,80.54,0.09829
2026-02-02,ctv,evening,18624,51,8,564.21,0.17287
2026-02-02,ctv,late_night,5649,19,2,158.33,0.15379
2026-02-02,ctv,midday,6351,19,2,218.41,0.14951
2026-02-02,ctv,morning,5212,14,1,167.86,0.14155
2026-02-02,ctv,prime,14574,44,9,463.74,0.22479
2026-02-02,paid_search,afternoon,48027,1841,48,1227.59,0.0262
2026-02-02,paid_search,early_morning,24496,1116,23,645.31,0.02107
2026-02-02,paid_search,evening,21739,905,25,650.14,0.02803
2026-02-02,paid_search,late_night,9978,370,12,246.3,0.03471
2026-02-02,paid_search,midday,45641,2248,59,1158.95,0.02626
2026-02-02,paid_search,morning,42161,1552,38,1139.86,0.02449
2026-02-02,paid_search,prime,10167,352,15,297.48,0.04319
2026-02-02,paid_social,afternoon,92202,1635,22,1056.48,0.01392
2026-02-02,paid_social,early_morning,28985,482,4,316.89,0.00999
2026-02-02,paid_social,evening,85990,1696,26,1038.65,0.01582
2026-02-02,paid_social,late_night,15598,251,2,171.12,0.00856
2026-02-02,paid_social,midday,69884,1312,16,849.12,0.01224
2026-02-02,paid_social,morning,55734,1005,12,672.33,0.01194
2026-02-02,paid_social,prime,28391,491,6,372.08,0.01367
2026-02-02,programmatic_display,afternoon,135972,651,11,787.09,0.0184
2026-02-02,programmatic_display,early_morning,44322,240,3,263.73,0.01269
2026-02-02,programmatic_display,evening,93735,427,7,715.24,0.01761
2026-02-02,programmatic_display,late_night,21179,106,1,120.91,0.01105
2026-02-02,programmatic_display,midday,99054,511,8,717.7,0.0159
2026-02-02,programmatic_display,morning,75716,358,7,447.53,0.02024
2026-02-02,programmatic_display,prime,41863,189,3,224.33,0.01852
2026-02-02,youtube,afternoon,53963,420,12,578.13,0.02977
2026-02-02,youtube,early_morning,17343,169,3,223.91,0.02042
2026-02-02,youtube,evening,58118,622,21,691.84,0.03448
2026-02-02,youtube,late_night,8531,95,2,125.14,0.02624
2026-02-02,youtube,midday,45918,507,13,590.68,0.02744
2026-02-02,youtube,morning,35240,414,10,429.0,0.02531
2026-02-02,youtube,prime,32148,294,8,382.91,0.02996
2026-02-03,ctv,afternoon,9618,33,5,372.36,0.16729
2026-02-03,ctv,early_morning,3085,10,1,115.68,0.12032
2026-02-03,ctv,evening,22776,86,18,720.67,0.21352
2026-02-03,ctv,late_night,6073,19,2,185.1,0.15072
2026-02-03,ctv,midday,7334,17,2,281.44,0.16955
2026-02-03,ctv,morning,6189,17,2,232.35,0.14698
2026-02-03,ctv,prime,16919,45,9,676.57,0.20534
2026-02-03,paid_search,afternoon,47186,1809,47,1145.4,0.02607
2026-02-03,paid_search,early_morning,29072,1182,26,631.01,0.02228
2026-02-03,paid_search,evening,22338,927,23,536.5,0.02517
2026-02-03,paid_search,late_night,9717,379,15,269.27,0.04172
2026-02-03,paid_search,midday,55208,2150,48,1190.8,0.02253
2026-02-03,paid_search,morning,45438,1595,40,1118.36,0.02548
2026-02-03,paid_search,prime,11232,374,14,258.07,0.03973
2026-02-03,paid_social,afternoon,82138,1505,18,1010.23,0.01249
2026-02-03,paid_social,early_morning,25584,498,4,299.32,0.00928
2026-02-03,paid_social,evening,84480,1427,22,1211.9,0.01547
2026-02-03,paid_social,late_night,13775,257,1,181.62,0.00716
2026-02-03,paid_social,midday,62750,1095,12,757.24,0.01126
2026-02-03,paid_social,morning,50327,894,11,651.43,0.01258
2026-02-03,paid_social,prime,29546,520,5,372.51,0.01141
2026-02-03,programmatic_display,afternoon,108567,536,10,705.83,0.01912
2026-02-03,programmatic_display,early_morning,40955,193,2,251.52,0.01315
2026-02-03,programmatic_display,evening,97907,532,10,601.24,0.02027
2026-02-03,programmatic_display,late_night,19654,106,1,112.41,0.01271
2026-02-03,programmatic_display,midday,89286,553,9,608.55,0.01741
2026-02-03,programmatic_display,morning,61221,330,5,436.02,0.01664
2026-02-03,programmatic_display,prime,38554,220,4,257.37,0.02043
2026-02-03,youtube,afternoon,52780,527,13,644.97,0.02601
2026-02-03,youtube,early_morning,18717,176,3,225.27,0.01845
2026-02-03,youtube,evening,58575,595,18,840.15,0.0316
2026-02-03,youtube,late_night,10095,92,1,132.77,0.01808
2026-02-03,youtube,midday,48213,496,12,549.45,0.02584
2026-02-03,youtube,morning,35597,424,9,428.82,0.02186
2026-02-03,youtube,prime,29966,298,10,371.85,0.0367
2026-02-04,ctv,afternoon,7224,21,3,277.8,0.16382
2026-02-04,ctv,early_morning,2397,8,0,70.74,0.10378
2026-02-04,ctv,evening,16660,48,8,622.53,0.18566
2026-02-04,ctv,late_night,4081,11,1,153.64,0.15301
2026-02-04,ctv,midday,5480,15,1,223.62,0.13118
2026-02-04,ctv,morning,4666,12,1,162.64,0.14414
2026-02-04,ctv,prime,12841,33,6,480.08,0.19747
2026-02-04,paid_search,afternoon,44925,2113,51,1037.05,0.02442
2026-02-04,paid_search,early_morning,27785,908,16,612.68,0.0185
2026-02-04,paid_search,evening,21452,914,25,466.22,0.02771
2026-02-04,paid_search,late_night,10303,402,16,260.95,0.03991
2026-02-04,paid_search,midday,43346,1728,44,1093.12,0.02597
2026-02-04,paid_search,morning,40978,1637,46,1232.89,0.02813
2026-02-04,paid_search,prime,10081,380,14,245.13,0.03877
2026-02-04,paid_social,afternoon,111430,2105,29,1216.97,0.01384
2026-02-04,paid_social,early_morning,30690,565,5,317.18,0.00965
2026-02-04,paid_social,evening,97040,1711,26,1332.93,0.01556
2026-02-04,paid_social,late_night,17931,290,2,198.18,0.00879
2026-02-04,paid_social,midday,77526,1235,13,1033.45,0.0107
2026-02-04,paid_social,morning,64388,1213,15,723.4,0.0126
2026-02-04,paid_social,prime,31146,529,7,393.76,0.01445
2026-02-04,programmatic_display,afternoon,110313,557,11,783.41,0.02007
2026-02-04,programmatic_display,early_morning,47496,251,3,271.58,0.01305
2026-02-04,programmatic_display,evening,107474,507,11,642.02,0.02212
2026-02-04,programmatic_display,late_night,16886,83,1,125.16,0.01339
2026-02-04,programmatic_display,midday,103578,525,11,679.9,0.02169
2026-02-04,programmatic_display,morning,67899,356,5,441.97,0.01596
2026-02-04,programmatic_display,prime,36936,171,2,232.34,0.01529
2026-02-04,youtube,afternoon,47247,481,12,666.67,0.02637
2026-02-04,youtube,early_morning,15478,164,3,251.65,0.02355
2026-02-04,youtube,evening,50580,610,20,698.65,0.03279
2026-02-04,youtube,late_night,9791,94,1,125.69,0.02075
2026-02-04,youtube,midday,44685,423,11,591.77,0.02778
2026-02-04,youtube,morning,31789,284,7,378.78,0.02537
2026-02-04,youtube,prime,29579,256,8,356.74,0.03379
2026-02-05,ctv,afternoon,8369,25,4,322.32,0.17924
2026-02-05,ctv,early_morning,2279,6,0,83.29,0.1088
2026-02-05,ctv,evening,18158,54,11,719.14,0.2188
2026-02-05,ctv,late_night,4965,15,2,202.57,0.13846
2026-02-05,ctv,midday,6965,24,3,242.02,0.15341
2026-02-05,ctv,morning,5175,14,1,198.67,0.13372
2026-02-05,ctv,prime,16272,47,10,555.96,0.21573
2026-02-05,paid_search,afternoon,39059,1447,34,965.79,0.02375
2026-02-05,paid_search,early_morning,19947,813,14,540.43,0.01729
2026-02-05,paid_search,evening,16959,641,18,453.77,0.02948
2026-02-05,paid_search,late_night,7990,418,15,229.45,0.03708
2026-02-05,paid_search,midday,33563,1326,33,1038.24,0.02504
2026-02-05,paid_search,morning,34394,1241,27,859.35,0.02222
2026-02-05,paid_search,prime,8198,302,11,194.08,0.03858
2026-02-05,paid_social,afternoon,95269,1812,21,1218.07,0.01212
2026-02-05,paid_social,early_morning,28257,561,5,371.9,0.00981
2026-02-05,paid_social,evening,109558,1796,27,1284.99,0.01545
2026-02-05,paid_social,late_night,15665,266,2,181.27,0.00927
2026-02-05,paid_social,midday,61446,1214,13,931.84,0.01103
2026-02-05,paid_social,morning,52918,1236,16,726.69,0.01335
2026-02-05,paid_social,prime,29755,505,8,399.06,0.01594
2026-02-05,programmatic_display,afternoon,111602,538,11,689.24,0.02072
2026-02-05,programmatic_display,early_morning,43886,200,3,274.52,0.0153
2026-02-05,programmatic_display,evening,95498,495,8,625.61,0.01818
2026-02-05,programmatic_display,late_night,21119,106,1,123.87,0.00973
2026-02-05,programmatic_display,midday,105045,542,9,688.23,0.01803
2026-02-05,programmatic_display,morning,71460,372,6,422.2,0.01617
2026-02-05,programmatic_display,prime,36452,178,3,227.79,0.01967
2026-02-05,youtube,afternoon,48930,498,13,675.73,0.02619
2026-02-05,youtube,early_morning,16292,152,2,226.57,0.01858
2026-02-05,youtube,evening,50788,588,19,675.82,0.03257
2026-02-05,youtube,late_night,8768,83,1,132.32,0.02312
